32.94,56.24,1012.34
32.96,56.05,1012.36
32.98,55.60,1012.32
32.98,55.42,1012.35
33.03,55.48,1012.32
32.99,55.99,1012.31
32.99,56.06,1012.33
32.97,55.88,1012.33
32.96,56.04,1012.31
32.95,55.85,1012.31
32.98,55.82,1012.29
32.96,55.85,1012.33
33.00,55.83,1012.29
33.02,56.16,1012.31
33.02,56.38,1012.34
33.02,56.17,1012.33
33.03,56.17,1012.32
33.04,56.24,1012.35
33.04,56.36,1012.30
33.01,56.33,1012.33
32.97,56.76,1012.32
32.99,57.00,1012.31
33.01,56.89,1012.31
33.03,56.54,1012.30
33.05,56.35,1012.33
33.07,56.29,1012.33
33.08,56.22,1012.31
33.06,56.13,1012.30
33.06,56.21,1012.30
33.05,56.39,1012.29
33.03,56.45,1012.30
33.03,56.43,1012.30
33.04,56.39,1012.30
33.05,56.39,1012.30
33.05,56.34,1012.30
33.05,56.24,1012.26
33.06,56.19,1012.29
33.05,56.17,1012.29
33.06,56.16,1012.27
33.07,56.25,1012.26
33.05,56.06,1012.25
33.06,55.28,1012.24
33.05,55.13,1012.23
33.08,55.21,1012.24
33.11,55.30,1012.25
33.12,55.31,1012.26
33.13,55.44,1012.25
33.12,55.68,1012.25
33.13,55.83,1012.29
33.13,56.11,1012.25
33.09,56.24,1012.27
33.08,56.33,1012.26
33.06,56.62,1012.28
33.04,56.24,1012.29
33.07,56.02,1012.26
33.08,55.94,1012.25
33.10,55.96,1012.23
33.11,56.00,1012.26
33.12,56.08,1012.24
33.12,56.13,1012.24
33.08,56.48,1012.25
33.08,56.51,1012.24
33.04,56.41,1012.26
33.00,56.50,1012.27
32.97,56.51,1012.21
32.97,56.50,1012.20
33.01,56.48,1012.22
33.03,56.47,1012.28
33.04,56.51,1012.24
33.05,56.52,1012.26
33.06,56.76,1012.27
33.03,56.57,1012.25
33.03,56.92,1012.25
32.98,57.22,1012.24
32.95,57.07,1012.21
32.99,57.03,1012.24
33.01,56.86,1012.21
33.02,56.82,1012.21
33.03,56.76,1012.18
33.04,56.64,1012.22
33.06,56.51,1012.21
33.06,56.40,1012.17
33.07,56.38,1012.21
33.09,56.25,1012.24
33.09,56.25,1012.22
33.10,56.26,1012.24
33.10,56.24,1012.21
33.10,56.21,1012.21
